"COD_SETOR";"NOM_SETOR";"COD_TIPO_AUTOR";"DES_TIPO_AUTOR";"SGL_UF_AUTOR";"SGL_PARTIDO";"COD_GRUPO_AUTOR";"DES_GRUPO_AUTOR";"NOM_AUTOR";"COD_EMENDA";"COD_UNID_ORCA";"NOM_ABREV_UNID_ORCA";"Funcional";"Título";"SALDO_ACREC";"VAL_CANC";"SALDO";"DES_DECISAO_PARECER";"COD_AUTOR";"COD_ESFERA";"COD_DECISAO_PARECER";"COD_FONTE";"COD_GND";"COD_MOD_APLIC"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000563";"26221";"CEFET - SE";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";2409226;0;2409226;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000564";"26222";"CEFET - RR";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";1566574;0;1566574;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000565";"26223";"ETF - Palmas/TO";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";1199538;0;1199538;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000566";"26230";"FUF - Vale São Francisco";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";1636273;0;1636273;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000567";"26231";"UFAL";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";21755379;0;21755379;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000568";"26232";"UFBA";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";42087565;0;42087565;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000569";"26233";"UFCE";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";42662342;0;42662342;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000570";"26234";"UFES";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";23647935;0;23647935;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000571";"26235";"UFGO";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";27391402;0;27391402;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000572";"26236";"UF - Fluminense/RJ";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";53673751;0;53673751;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000573";"26237";"UF - Juiz de Fora/MG";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";17522851;0;17522851;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000574";"26238";"UFMG";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";56734853;0;56734853;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000575";"26239";"UFPA";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";35905966;0;35905966;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000576";"26240";"UFPB";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";42048852;0;42048852;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000577";"26241";"UFPR";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";41414796;0;41414796;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000578";"26242";"UFPE";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";39148017;0;39148017;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000579";"26243";"UFRN";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";39418853;0;39418853;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000580";"26244";"UFRS";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";45633079;0;45633079;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000581";"26245";"UFRJ";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";119080465;0;119080465;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000582";"26246";"UFSC";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";46472848;0;46472848;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000583";"26247";"UF - Santa Maria/RS";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";31764051;0;31764051;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000584";"26248";"UFR - PE";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";10431090;0;10431090;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000585";"26249";"UFR - RJ";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";14228449;0;14228449;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000586";"26250";"FUFRR";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";4701207;0;4701207;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000587";"26251";"FUFTO";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";5542913;0;5542913;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000588";"26252";"UF Campina Grande";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";18138040;0;18138040;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000589";"26253";"UF Rural da Amazônia";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";4477577;0;4477577;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000590";"26254";"UFTM";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";10614343;0;10614343;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000591";"26255";"Fac. Fed. Int. de Diamantina";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";1916335;0;1916335;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000592";"26256";"CEFET - CSF";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";6389904;0;6389904;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000593";"26257";"CEFET - MG";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";7252710;0;7252710;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000594";"26258";"CEFET - PR";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";14302817;0;14302817;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000595";"26260";"UNIFAL-MG";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";2350416;0;2350416;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000596";"26261";"Univ. Fed. de Itajubá";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";4139265;0;4139265;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000597";"26262";"UFSP";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";31684575;0;31684575;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000598";"26263";"Universidade Federal de Lavras";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";7332073;0;7332073;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000599";"26264";"UFERSA-RN";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";3412970;0;3412970;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000600";"26265";"CEFET - MA";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";4534714;0;4534714;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000601";"26268";"Fund. Univ. Fed. Rondônia";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";6620903;0;6620903;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000602";"26269";"Fund. Univ. do Rio de Janeiro";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";13991251;0;13991251;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000603";"26270";"Fund. Univ. do Amazonas";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";16870833;0;16870833;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000604";"26271";"Fund. Univ. de Brasília";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";37254838;0;37254838;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000605";"26272";"Fund. Univ. Fed. do Maranhão";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";18491656;0;18491656;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000606";"26273";"Fund. Univ. Fed. Rio Grande/RS";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";14762386;0;14762386;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000607";"26274";"Univ. Fed. de Uberlândia";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";34615947;0;34615947;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000608";"26275";"Fund. Univ. Fed. do Acre";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";7667071;0;7667071;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000609";"26276";"Fund.Univ. Fed. de Mato Grosso";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";21593137;0;21593137;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000610";"26277";"Fund. Univ. Fed. de Ouro Preto";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";8713029;0;8713029;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000611";"26278";"Fund. Univ. Fed. de Pelotas";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";17109246;0;17109246;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000612";"26279";"Fund. Univ. Fed. do Piauí";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";16678738;0;16678738;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000613";"26280";"Fund. Univ. Fed. de São Carlos";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";13063557;0;13063557;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000614";"26281";"Fund. Univ. Fed. de Sergipe";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";11918855;0;11918855;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000615";"26282";"Fund. Univ. Fed. de Viçosa";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";23223684;0;23223684;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000616";"26283";"Fund. Univ. Fed. MS";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";21373057;0;21373057;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000617";"26284";"FFFCM de Porto Alegre";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";1776487;0;1776487;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000618";"26285";"Fund. U. F. de S. João Del Rei";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";3915823;0;3915823;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000619";"26286";"Fund. Univ. Fed. do Amapá";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";2451934;0;2451934;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000620";"26290";"Inst.N.E.Pesq.Educ.A.Teixeira";"12.122.0750.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";1195820;0;1195820;"Aprovada";"8100";"1";"1";"100";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000621";"26291";"CAPES";"12.122.0750.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";1807916;0;1807916;"Aprovada";"8100";"1";"1";"100";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000622";"26292";"Fund. Joaquim Nabuco";"12.122.0750.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";4772621;0;4772621;"Aprovada";"8100";"1";"1";"100";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000623";"26298";"FNDE";"12.122.0750.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";3753418;0;3753418;"Aprovada";"8100";"1";"1";"100";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000624";"26301";"CEFET - BA";"12.122.1073.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";5892061;0;5892061;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000625";"26302";"EAF- Alegre - ES";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";1023260;0;1023260;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000626";"26303";"EAF- Alegrete - RS";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";535431;0;535431;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000627";"26304";"EAF- Araguatins - TO";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";573800;0;573800;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000628";"26305";"CEFET Bambui - MG";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";795607;0;795607;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000629";"26306";"EAF- Barbacena - MG";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";1093622;0;1093622;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000630";"26307";"EAF- Barreiros - PE";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";732355;0;732355;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000631";"26308";"EAF- Belo Jardim - PE";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";692761;0;692761;"Aprovada";"8100";"1";"1";"112";"1";"91"
"06";"Educação, Cultura, Ciência e Tecnologia e Esporte";"11";"Relator Geral";;"S/PARTIDO";4;"RE";"Relator Geral";"81000632";"26309";"CEFET Bento Gonçalves -RS";"12.122.1062.09HB.0001";"Contribuição da União, de suas Autarquias e Fundações para o Custeio do Regime de Previdência dos Servidores Públicos Federais - Nacional";711709;0;711709;"Aprovada";"8100";"1";"1";"112";"1";"91"
